,Player First Name,Player Last Name,Position,Season,Age,Team,League,Games Played,Goals,Assists,Points,+/-,Penalties in Minutes,Even Strength Goals,Power Play Goals,Short Handed Goals,Game-Winning Goals,Even Strength Assists,Power Play Assists,Short-Handed Assists,Shots On Goals,Shooting Percentage,Total Shoot Assists,Time on Minutes,Average Time on Ice,Faceoff Wins,Faceoff Losses,Faceoff Percentage,Blocks,Hits,Takeaways,Giveaways,Awards,Injury Time,Total Time Out This Year,Injury Description
157,Brian,Dumoulin,D,2018-19,27,PIT,NHL,76,3,20,23,31,20,3,0,0,0,16,0,4,99,3.0,,1598,21:02,0,0,,129,141,,,,,,
158,Vince,Dunn,D,2018-19,22,STL,NHL,78,12,23,35,14,45,9,3,0,4,18,5,0,150,8.0,,1368,17:32,0,1,0.0,68,48,,,,,,
159,Cody,Eakin,C,2018-19,27,VEG,NHL,78,22,19,41,19,16,18,1,3,3,16,3,0,120,18.3,,1200,15:23,479,461,51.0,35,88,,,,,,
160,Patrick,Eaves,RW,2018-19,34,ANA,NHL,7,0,0,0,-4,4,0,0,0,0,0,0,0,6,0.0,,97,13:53,0,0,,1,14,,,,,,
161,Jordan,Eberle,RW,2018-19,28,NYI,NHL,78,19,18,37,-6,17,12,7,0,5,13,5,0,160,11.9,,1289,16:32,9,11,45.0,35,36,,,,,,
162,Nikolaj,Ehlers,LW,2018-19,22,WPG,NHL,62,21,16,37,2,15,19,2,0,4,11,5,0,158,13.3,,977,15:46,1,1,50.0,16,27,,,,,,
163,Christoffer,Ehn,C,2018-19,22,DET,NHL,60,3,6,9,-5,6,2,0,1,1,6,0,0,49,6.1,,637,10:37,84,93,47.5,39,70,,,,,,
164,Oliver,Ekman-Larsson,D,2018-19,27,ARI,NHL,81,14,30,44,-16,52,8,5,1,2,14,14,2,176,8.0,,1915,23:38,0,0,,52,162,,,,,,
165,Lars,Eller,C,2018-19,29,WSH,NHL,81,13,23,36,-1,37,12,0,1,1,18,3,2,163,8.0,,1339,16:32,543,566,49.0,47,69,,,,,,
166,Stefan,Elliott,D,2018-19,28,OTT,NHL,3,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,,27,8:59,0,0,,1,2,,,,,,
167,Deryk,Engelland,D,2018-19,36,VEG,NHL,74,2,10,12,-3,18,2,0,0,1,10,0,0,105,1.9,,1471,19:53,0,0,,152,165,,,,,,
168,Andreas,Englund,D,2018-19,23,OTT,NHL,3,0,0,0,-2,10,0,0,0,0,0,0,0,2,0.0,,40,13:20,0,0,,2,5,,,,,,
169,Jonathan,Ericsson,D,2018-19,34,DET,NHL,52,3,2,5,-10,35,3,0,0,1,2,0,0,48,6.3,,895,17:13,0,0,,56,98,,,,,,
170,Loui,Eriksson,LW,2018-19,33,VAN,NHL,81,11,18,29,-11,22,10,1,0,2,16,2,0,107,10.3,,1139,14:04,2,4,33.3,28,3,,,,,,
171,Joel,Eriksson,C,2018-19,22,MIN,NHL,58,7,7,14,-7,20,7,0,0,2,7,0,0,111,6.3,,783,13:30,247,293,45.7,24,117,,,,,,
172,Adam,Erne,LW,2018-19,23,TBL,NHL,65,7,13,20,10,40,5,2,0,3,13,0,0,70,10.0,,686,10:33,11,12,47.8,26,159,,,,,,
173,Dante,Fabbro,D,2018-19,20,NSH,NHL,4,1,0,1,-1,0,1,0,0,0,0,0,0,5,20.0,,51,12:44,0,0,,6,3,,,,,,
174,Radek,Faksa,C,2018-19,25,DAL,NHL,81,15,15,30,-3,54,13,1,1,1,12,2,1,114,13.2,,1331,16:26,570,562,50.4,65,103,,,,,,
175,Justin,Falk,D,2018-19,30,OTT,NHL,10,0,0,0,-4,11,0,0,0,0,0,0,0,7,0.0,,129,12:56,0,0,,9,36,,,,,,
176,Oscar,Fantenberg,D,2018-19,27,TOT,NHL,61,2,2,4,3,17,2,0,0,0,2,0,0,70,2.9,,976,16:00,0,0,,74,91,,,,,,
177,Jesper,Fast,RW,2018-19,27,NYR,NHL,66,8,12,20,-3,26,8,0,0,1,12,0,0,80,10.0,,1038,15:43,7,13,35.0,47,120,,,,,,
178,Justin,Faulk,D,2018-19,26,CAR,NHL,82,11,24,35,9,47,5,6,0,3,20,4,0,217,5.1,,1839,22:25,0,0,,121,156,,,,,,
179,Taylor,Fedun,D,2018-19,30,DAL,NHL,54,4,7,11,2,14,4,0,0,0,4,2,1,86,4.7,,748,13:51,0,0,,58,19,,,,,,
180,Eric,Fehr,RW,2018-19,33,MIN,NHL,72,7,8,15,-8,30,7,0,0,0,7,0,1,67,10.4,,795,11:03,364,345,51.3,48,40,,,,,,
181,Micheal,Ferland,LW,2018-19,26,CAR,NHL,71,17,23,40,13,58,11,6,0,3,16,7,0,156,10.9,,1001,14:06,23,50,31.5,19,182,,,,,,
182,Kevin,Fiala,LW,2018-19,22,TOT,NHL,83,13,26,39,-23,36,11,2,0,2,17,9,0,174,7.5,,1298,15:38,3,5,37.5,20,42,,,,,,
183,Valtteri,Filppula,C,2018-19,34,NYI,NHL,72,17,14,31,19,16,16,0,1,4,14,0,0,78,21.8,,1028,14:16,398,413,49.1,34,12,,,,,,
184,Christian,Fischer,RW,2018-19,21,ARI,NHL,71,11,7,18,-13,27,11,0,0,0,7,0,0,116,9.5,,935,13:10,2,5,28.6,19,124,,,,,,
185,Haydn,Fleury,D,2018-19,22,CAR,NHL,20,0,1,1,4,2,0,0,0,0,1,0,0,17,0.0,,251,12:32,0,0,,21,25,,,,,,
186,Warren,Foegele,LW,2018-19,22,CAR,NHL,77,10,5,15,-17,20,10,0,0,3,5,0,0,106,9.4,,962,12:30,10,11,47.6,19,126,,,,,,
187,Steven,Fogarty,C,2018-19,25,NYR,NHL,10,0,0,0,-1,0,0,0,0,0,0,0,0,9,0.0,,78,7:46,8,19,29.6,3,6,,,,,,
188,Marcus,Foligno,LW,2018-19,27,MIN,NHL,82,7,12,19,-1,55,7,0,0,0,10,1,1,91,7.7,,982,11:58,13,15,46.4,43,206,,,,,,
189,Christian,Folin,D,2018-19,27,TOT,NHL,45,0,6,6,6,27,0,0,0,0,6,0,0,47,0.0,,705,15:40,1,0,100.0,78,125,,,,,,
190,Alex,Formenton,LW,2018-19,19,OTT,NHL,9,1,0,1,-2,6,1,0,0,0,0,0,0,16,6.3,,105,11:40,1,2,33.3,7,11,,,,,,
191,Jakob,Forsbacka,C,2018-19,22,BOS,NHL,28,3,6,9,1,2,3,0,0,0,5,1,0,21,14.3,,330,11:48,95,131,42.0,9,14,,,,,,
192,Gustav,Forsling,D,2018-19,22,CHI,NHL,43,3,6,9,-9,30,3,0,0,0,6,0,0,57,5.3,,735,17:05,0,0,,38,38,,,,,,
193,Alexandre,Fortin,LW,2018-19,21,CHI,NHL,24,3,3,6,-6,2,2,0,1,1,3,0,0,29,10.3,,254,10:35,11,6,64.7,7,21,,,,,,
194,Cam,Fowler,D,2018-19,27,ANA,NHL,59,5,18,23,-14,20,4,1,0,2,12,5,1,88,5.7,,1379,23:22,0,0,,91,32,,,,,,
195,Trent,Frederic,C,2018-19,20,BOS,NHL,15,0,0,0,-4,15,0,0,0,0,0,0,0,19,0.0,,141,9:24,41,40,50.6,3,18,,,,,,
196,Mark,Friedman,D,2018-19,23,PHI,NHL,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,13,12:33,0,0,,0,1,,,,,,
197,Tanner,Fritz,C,2018-19,27,NYI,NHL,8,0,1,1,-3,2,0,0,0,0,1,0,0,6,0.0,,87,10:49,17,24,41.5,6,18,,,,,,
198,Martin,Frk,RW,2018-19,25,DET,NHL,30,1,5,6,-9,4,0,1,0,0,5,0,0,28,3.6,,276,9:11,0,0,,4,35,,,,,,
199,Michael,Frolík,LW,2018-19,30,CGY,NHL,65,16,18,34,24,26,14,0,2,4,18,0,0,132,12.1,,868,13:22,13,25,34.2,22,57,,,,,,
200,Kurtis,Gabriel,RW,2018-19,25,NJD,NHL,22,2,2,4,0,59,2,0,0,1,2,0,0,7,28.6,,162,7:22,0,0,,8,78,,,,,,
201,Sam,Gagner,C,2018-19,29,TOT,NHL,32,6,7,13,-6,14,5,1,0,1,7,0,0,68,8.8,,467,14:35,59,59,50.0,7,21,,,,,,
202,Alex,Galchenyuk,C,2018-19,24,ARI,NHL,72,19,22,41,-19,34,10,9,0,4,10,12,0,159,11.9,,1133,15:44,188,223,45.7,34,62,,,,,,
203,Joseph,Gambardella,C,2018-19,25,EDM,NHL,15,0,3,3,2,2,0,0,0,0,3,0,0,7,0.0,,122,8:06,3,1,75.0,5,14,,,,,,
204,Jake,Gardiner,D,2018-19,28,TOR,NHL,62,3,27,30,19,26,3,0,0,0,22,5,0,78,3.8,,1315,21:13,0,1,0.0,64,61,,,,,,
205,Conor,Garland,RW,2018-19,22,ARI,NHL,47,13,5,18,1,12,9,4,0,2,3,2,0,118,11.0,,601,12:47,10,8,55.6,17,33,,,,,,
206,Jason,Garrison,D,2018-19,34,EDM,NHL,17,1,0,1,1,8,0,1,0,0,0,0,0,16,6.3,,216,12:42,0,0,,23,13,,,,,,
207,Adam,Gaudette,C,2018-19,22,VAN,NHL,56,5,7,12,-8,18,5,0,0,1,5,2,0,55,9.1,,613,10:57,150,221,40.4,15,48,,,,,,
208,Frédérick,Gaudreau,C,2018-19,25,NSH,NHL,55,3,1,4,1,2,3,0,0,1,1,0,0,43,7.0,,496,9:01,156,167,48.3,18,25,,,,,,
209,Johnny,Gaudreau,LW,2018-19,25,CGY,NHL,82,36,63,99,18,24,30,6,0,8,42,21,0,245,14.7,,1646,20:04,1,2,33.3,12,12,,,,,,
210,Brendan,Gaunce,C,2018-19,24,VAN,NHL,3,1,2,3,3,0,1,0,0,1,2,0,0,2,50.0,,23,7:37,8,5,61.5,0,4,,,,,,
211,Cameron,Gaunce,D,2018-19,28,TBL,NHL,2,0,0,0,3,7,0,0,0,0,0,0,0,2,0.0,,31,15:40,0,0,,1,4,,,,,,
212,Frederik,Gauthier,C,2018-19,23,TOR,NHL,70,3,11,14,3,12,3,0,0,0,11,0,0,46,6.5,,586,8:22,240,207,53.7,28,98,,,,,,
213,Timothy,Gettinger,LW,2018-19,20,NYR,NHL,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,30,7:31,0,0,,3,15,,,,,,
214,Brian,Gibbons,C,2018-19,30,TOT,NHL,64,8,11,19,-5,20,8,0,0,0,11,0,0,50,16.0,,699,10:55,13,25,34.2,29,40,,,,,,
215,Brandon,Gignac,C,2018-19,21,NJD,NHL,1,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,,9,9:04,0,0,,1,0,,,,,,
216,Dennis,Gilbert,D,2018-19,22,CHI,NHL,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,,13,12:46,0,0,,1,6,,,,,,
217,John,Gilmour,D,2018-19,25,NYR,NHL,5,0,0,0,-3,4,0,0,0,0,0,0,0,9,0.0,,80,16:05,0,0,,13,3,,,,,,
218,Stephen,Gionta,C,2018-19,35,NYI,NHL,5,0,0,0,-4,0,0,0,0,0,0,0,0,4,0.0,,44,8:47,20,17,54.1,2,14,,,,,,
219,Samuel,Girard,D,2018-19,20,COL,NHL,82,4,23,27,8,6,4,0,0,0,14,9,0,116,3.4,,1631,19:54,1,0,100.0,90,65,,,,,,
220,Dan,Girardi,D,2018-19,34,TBL,NHL,62,4,12,16,6,12,4,0,0,0,11,0,1,75,5.3,,1104,17:48,0,0,,108,151,,,,,,
221,Zemgus,Girgensons,C,2018-19,25,BUF,NHL,72,5,13,18,-11,17,5,0,0,0,13,0,0,78,6.4,,980,13:37,28,41,40.6,29,144,,,,,,
222,Claude,Giroux,LW,2018-19,31,PHI,NHL,82,22,63,85,9,24,19,2,1,4,42,21,0,229,9.6,,1759,21:27,674,489,58.0,19,28,,,,,,
223,Ben,Gleason,D,2018-19,20,DAL,NHL,4,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,,60,14:53,0,0,,1,2,,,,,,
224,Luke,Glendening,C,2018-19,29,DET,NHL,78,10,13,23,2,15,9,0,1,1,11,0,2,102,9.8,,1231,15:47,658,524,55.7,102,198,,,,,,
225,Nikolay,Goldobin,LW,2018-19,23,VAN,NHL,63,7,20,27,-10,18,6,1,0,1,11,8,1,105,6.7,,944,14:59,0,0,,21,15,,,,,,
226,Alex,Goligoski,D,2018-19,33,ARI,NHL,76,3,24,27,-7,16,2,1,0,0,16,6,2,102,2.9,,1582,20:49,1,0,100.0,154,79,,,,,,
227,Cody,Goloubef,D,2018-19,29,OTT,NHL,5,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,,54,10:49,0,0,,5,13,,,,,,
228,Shayne,Gostisbehere,D,2018-19,25,PHI,NHL,78,9,28,37,-20,22,5,4,0,2,18,10,0,180,5.0,,1533,19:40,0,0,,102,46,,,,,,
229,Tyrell,Goulbourne,LW,2018-19,25,PHI,NHL,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,,15,7:25,0,0,,0,6,,,,,,
230,Michael,Grabner,RW,2018-19,31,ARI,NHL,41,9,7,16,-2,8,3,0,6,1,4,0,3,65,13.8,,590,14:23,5,7,41.7,15,28,,,,,,
231,Markus,Granlund,C,2018-19,25,VAN,NHL,77,12,10,22,-4,20,10,2,0,1,8,1,1,123,9.8,,1158,15:03,149,199,42.8,24,46,,,,,,
232,Derek,Grant,C,2018-19,28,TOT,NHL,56,4,10,14,-6,14,4,0,0,1,9,0,1,74,5.4,,654,11:41,271,244,52.6,29,92,,,,,,
233,Kevin,Gravel,D,2018-19,26,EDM,NHL,36,0,3,3,-2,4,0,0,0,0,3,0,0,44,0.0,,530,14:43,0,0,,53,31,,,,,,
234,Ryan,Graves,D,2018-19,23,COL,NHL,26,3,2,5,4,2,3,0,0,0,2,0,0,26,11.5,,289,11:06,0,0,,51,32,,,,,,
235,Anthony,Greco,RW,2018-19,25,FLA,NHL,1,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,,10,9:30,0,0,,0,0,,,,,,
236,Mike,Green,D,2018-19,33,DET,NHL,43,5,21,26,-1,28,5,0,0,0,18,3,0,92,5.4,,932,21:41,0,0,,56,60,,,,,,
237,Jordan,Greenway,LW,2018-19,21,MIN,NHL,81,12,12,24,-12,29,12,0,0,0,12,0,0,109,11.0,,1104,13:38,31,50,38.3,40,57,,,,,,
238,A.J.,Greer,LW,2018-19,22,COL,NHL,15,1,1,2,-2,14,1,0,0,0,1,0,0,9,11.1,,94,6:16,2,3,40.0,5,20,,,,,,
239,Rocco,Grimaldi,C,2018-19,25,NSH,NHL,53,5,8,13,-2,10,5,0,0,0,8,0,0,81,6.2,,530,10:00,4,3,57.1,20,32,,,,,,
240,Carl,Grundström,RW,2018-19,21,LAK,NHL,15,5,1,6,-4,6,5,0,0,1,0,1,0,26,19.2,,225,14:58,0,0,,3,38,,,,,,
241,Eric,Gryba,D,2018-19,30,NJD,NHL,10,0,0,0,-1,10,0,0,0,0,0,0,0,11,0.0,,153,15:18,0,0,,16,21,,,,,,
242,Radko,Gudas,D,2018-19,28,PHI,NHL,77,4,16,20,6,63,4,0,0,0,16,0,0,136,2.9,,1376,17:53,0,0,,133,255,,,,,,
243,Erik,Gudbranson,D,2018-19,27,TOT,NHL,76,2,8,10,-20,87,2,0,0,1,7,0,1,94,2.1,,1386,18:14,0,0,,84,184,,,,,,
244,Jake,Guentzel,C,2018-19,24,PIT,NHL,82,40,36,76,13,26,33,6,1,4,31,5,0,227,17.6,,1587,19:21,10,20,33.3,47,105,,,,,,
245,Brendan,Guhle,D,2018-19,21,TOT,NHL,8,0,1,1,-2,4,0,0,0,0,1,0,0,15,0.0,,120,15:01,0,0,,7,9,,,,,,
246,Carl,Gunnarsson,D,2018-19,32,STL,NHL,25,3,4,7,8,6,3,0,0,1,3,0,1,21,14.3,,398,15:56,0,0,,35,11,,,,,,
247,Erik,Gustafsson,D,2018-19,26,CHI,NHL,79,17,43,60,-6,34,13,4,0,3,29,14,0,160,10.6,,1784,22:35,0,0,,115,100,,,,,,
248,Robert,Hägg,D,2018-19,23,PHI,NHL,82,5,15,20,-3,63,5,0,0,1,15,0,0,86,5.8,,1390,16:57,0,0,,158,258,,,,,,
249,Ron,Hainsey,D,2018-19,37,TOR,NHL,81,5,18,23,30,21,4,0,1,0,18,0,0,81,6.2,,1641,20:15,1,0,100.0,144,91,,,,,,
250,Libor,Hájek,D,2018-19,20,NYR,NHL,5,1,0,1,1,6,1,0,0,0,0,0,0,10,10.0,,83,16:32,0,0,,3,5,,,,,,
251,Micheal,Haley,C,2018-19,32,TOT,NHL,43,2,4,6,-2,75,2,0,0,0,4,0,0,34,5.9,,348,8:05,13,17,43.3,16,76,,,,,,
252,Taylor,Hall,LW,2018-19,27,NJD,NHL,33,11,26,37,-6,16,10,1,0,3,15,11,0,113,9.7,,650,19:41,26,32,44.8,29,22,,,,,,
253,Dan,Hamhuis,D,2018-19,36,NSH,NHL,57,0,5,5,-2,28,0,0,0,0,5,0,0,39,0.0,,915,16:03,0,0,,61,38,,,,,,
254,Dougie,Hamilton,D,2018-19,25,CAR,NHL,82,18,21,39,0,54,16,2,0,2,16,5,0,259,6.9,,1613,19:40,0,1,0.0,91,160,,,,,,
255,Noah,Hanifin,D,2018-19,22,CGY,NHL,80,5,28,33,18,12,3,1,1,2,23,4,1,116,4.3,,1662,20:46,0,0,,83,87,,,,,,
256,Joel,Hanley,D,2018-19,27,DAL,NHL,16,0,0,0,0,2,0,0,0,0,0,0,0,9,0.0,,219,13:42,0,0,,16,16,,,,,,
257,Markus,Hännikäinen,LW,2018-19,25,CBJ,NHL,44,4,3,7,-5,2,4,0,0,1,3,0,0,52,7.7,,417,9:29,0,3,0.0,8,63,,,,,,
258,Martin,Hanzal,C,2018-19,31,DAL,NHL,7,1,1,2,-4,4,0,1,0,0,1,0,0,14,7.1,,90,12:52,45,31,59.2,4,14,,,,,,
259,Ben,Harpur,D,2018-19,24,OTT,NHL,51,1,4,5,-13,56,1,0,0,0,4,0,0,50,2.0,,899,17:37,0,0,,69,89,,,,,,
260,Scott,Harrington,D,2018-19,25,CBJ,NHL,73,2,15,17,6,23,2,0,0,0,15,0,0,54,3.7,,952,13:03,0,0,,81,73,,,,,,
261,Ryan,Hartman,RW,2018-19,24,TOT,NHL,83,12,14,26,1,74,12,0,0,2,14,0,0,145,8.3,,1089,13:07,4,12,25.0,39,107,,,,,,
262,Garnet,Hathaway,RW,2018-19,27,CGY,NHL,76,11,8,19,14,56,9,0,2,5,8,0,0,77,14.3,,800,10:32,7,8,46.7,36,200,,,,,,
263,Jayce,Hawryluk,C,2018-19,23,FLA,NHL,42,7,5,12,-8,16,7,0,0,0,4,1,0,35,20.0,,396,9:26,14,5,73.7,25,101,,,,,,
264,John,Hayden,C,2018-19,23,CHI,NHL,54,3,2,5,-12,27,3,0,0,0,2,0,0,42,7.1,,495,9:10,7,22,24.1,23,97,,,,,,
265,Kevin,Hayes,RW,2018-19,26,TOT,NHL,71,19,36,55,-2,12,14,3,2,2,27,8,1,156,12.2,,1298,18:17,483,498,49.2,15,58,,,,,,
266,Dillon,Heatherington,D,2018-19,23,DAL,NHL,5,0,1,1,4,0,0,0,0,0,1,0,0,5,0.0,,51,10:11,0,0,,2,6,,,,,,
267,Victor,Hedman,D,2018-19,28,TBL,NHL,70,12,42,54,24,44,10,2,0,4,18,23,1,182,6.6,,1594,22:46,0,1,0.0,97,59,,,,,,
268,Tim,Heed,D,2018-19,28,SJS,NHL,37,2,11,13,9,10,1,1,0,0,9,2,0,41,4.9,,532,14:22,0,0,,31,16,,,,,,
269,Danton,Heinen,C,2018-19,23,BOS,NHL,77,11,23,34,13,16,10,1,0,2,17,6,0,114,9.6,,1076,13:58,2,10,16.7,36,54,,,,,,
270,Miro,Heiskanen,D,2018-19,19,DAL,NHL,82,12,21,33,-14,16,10,2,0,4,14,6,1,182,6.6,,1895,23:07,0,0,,71,34,,,,,,
271,Matt,Hendricks,C,2018-19,37,TOT,NHL,26,0,3,3,-2,19,0,0,0,0,3,0,0,23,0.0,,230,8:50,42,35,54.5,8,40,,,,,,
272,Tomáš,Hertl,C,2018-19,25,SJS,NHL,77,35,39,74,5,18,23,11,1,5,34,4,1,176,19.9,,1465,19:01,609,574,51.5,64,53,,,,,,
273,Joe,Hicketts,D,2018-19,22,DET,NHL,11,0,0,0,-9,0,0,0,0,0,0,0,0,16,0.0,,204,18:35,0,0,,27,17,,,,,,
274,Thomas,Hickey,D,2018-19,29,NYI,NHL,40,0,4,4,5,33,0,0,0,0,3,0,1,47,0.0,,740,18:30,0,0,,71,40,,,,,,
275,Vinnie,Hinostroza,C,2018-19,24,ARI,NHL,72,16,23,39,-4,14,13,3,0,3,21,2,0,152,10.5,,1099,15:16,39,64,37.9,41,69,,,,,,
276,Roope,Hintz,LW,2018-19,22,DAL,NHL,58,9,13,22,-11,24,6,3,0,3,10,3,0,99,9.1,,815,14:03,217,183,54.3,36,87,,,,,,
277,Taro,Hirose,LW,2018-19,22,DET,NHL,10,1,6,7,0,2,1,0,0,1,5,1,0,15,6.7,,153,15:18,1,0,100.0,9,1,,,,,,
278,Niklas,Hjalmarsson,D,2018-19,31,ARI,NHL,82,0,10,10,8,44,0,0,0,0,8,0,2,57,0.0,,1615,19:42,0,0,,187,45,,,,,,
279,Joshua,Ho-Sang,C,2018-19,23,NYI,NHL,10,1,1,2,2,6,1,0,0,0,1,0,0,10,10.0,,145,14:31,0,1,0.0,3,0,,,,,,
280,Mike,Hoffman,C,2018-19,29,FLA,NHL,82,36,34,70,-24,30,19,17,0,6,16,18,0,253,14.2,,1463,17:50,13,25,34.2,26,42,,,,,,
281,Nick,Holden,D,2018-19,31,VEG,NHL,61,3,12,15,5,14,3,0,0,0,10,0,2,77,3.9,,1116,18:18,0,0,,76,104,,,,,,
282,Justin,Holl,D,2018-19,27,TOR,NHL,11,0,1,1,-5,2,0,0,0,0,1,0,0,6,0.0,,137,12:29,0,0,,5,9,,,,,,
283,Korbinian,Holzer,D,2018-19,30,ANA,NHL,22,1,3,4,5,8,1,0,0,0,3,0,0,15,6.7,,353,16:04,0,0,,38,61,,,,,,
284,Julius,Honka,D,2018-19,23,DAL,NHL,29,0,4,4,-2,10,0,0,0,0,4,0,0,38,0.0,,398,13:43,0,1,0.0,31,16,,,,,,
285,Patric,Hörnqvist,RW,2018-19,32,PIT,NHL,69,18,19,37,-3,26,12,6,0,2,13,6,0,197,9.1,,1068,15:29,9,9,50.0,34,150,,,,,,
286,Bo,Horvat,C,2018-19,23,VAN,NHL,82,27,34,61,-4,33,18,7,2,3,22,11,1,227,11.9,,1709,20:50,1083,935,53.7,63,62,,,,,,
287,Filip,Hronek,D,2018-19,21,DET,NHL,46,5,18,23,-10,30,4,1,0,0,13,4,1,73,6.8,,918,19:58,0,0,,32,66,,,,,,
288,Jonathan,Huberdeau,C,2018-19,25,FLA,NHL,82,30,62,92,-14,40,19,11,0,5,39,23,0,226,13.3,,1546,18:51,12,7,63.2,45,57,,,,,,
289,Charles,Hudon,LW,2018-19,24,MTL,NHL,32,3,2,5,-9,16,3,0,0,0,1,1,0,50,6.0,,374,11:40,4,5,44.4,9,73,,,,,,
290,Quinn,Hughes,D,2018-19,19,VAN,NHL,5,0,3,3,0,2,0,0,0,0,1,2,0,6,0.0,,90,18:05,0,0,,1,1,,,,,,
291,Brad,Hunt,D,2018-19,30,TOT,NHL,42,5,7,12,-2,8,1,4,0,1,3,4,0,75,6.7,,625,14:53,0,0,,28,18,,,,,,
292,Dryden,Hunt,LW,2018-19,23,FLA,NHL,31,3,7,10,0,8,3,0,0,0,7,0,0,53,5.7,,343,11:04,0,3,0.0,9,65,,,,,,
293,Matt,Hunwick,D,2018-19,33,BUF,NHL,14,0,2,2,-7,4,0,0,0,0,2,0,0,10,0.0,,220,15:41,0,0,,9,6,,,,,,
294,Tomáš,Hyka,RW,2018-19,25,VEG,NHL,17,1,3,4,-2,2,1,0,0,0,1,2,0,22,4.5,,200,11:46,1,1,50.0,5,6,,,,,,
295,Zach,Hyman,C,2018-19,26,TOR,NHL,71,21,20,41,16,65,20,0,1,4,20,0,0,144,14.6,,1227,17:17,112,126,47.1,39,102,,,,,,
296,Alex,Iafallo,C,2018-19,25,LAK,NHL,82,15,18,33,-17,22,13,2,0,2,14,4,0,148,10.1,,1380,16:50,7,17,29.2,54,87,,,,,,
297,Matt,Irwin,D,2018-19,31,NSH,NHL,44,1,6,7,5,38,1,0,0,0,6,0,0,50,2.0,,497,11:18,0,0,,37,80,,,,,,
298,Joshua,Jacobs,D,2018-19,22,NJD,NHL,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,15,14:54,0,0,,1,2,,,,,,
299,Mark,Jankowski,C,2018-19,24,CGY,NHL,79,14,18,32,6,12,9,0,5,1,15,0,3,99,14.1,,1004,12:42,426,394,52.0,56,30,,,,,,
300,Mattias,Janmark,C,2018-19,26,DAL,NHL,81,6,19,25,-4,24,6,0,0,0,17,1,1,105,5.7,,1233,15:13,10,16,38.5,44,28,,,,,,
301,Calle,Järnkrok,C,2018-19,27,NSH,NHL,79,10,16,26,13,12,8,1,1,1,15,1,0,106,9.4,,1219,15:26,166,165,50.2,22,56,,,,,,
302,Christián,Jaroš,D,2018-19,22,OTT,NHL,61,1,9,10,-14,27,1,0,0,0,7,2,0,65,1.5,,876,14:22,0,0,,82,110,,,,,,
303,Dmitrij,Jaškin,RW,2018-19,25,WSH,NHL,37,2,6,8,-5,6,2,0,0,0,6,0,0,48,4.2,,373,10:05,0,3,0.0,14,87,,,,,,
304,Nick,Jensen,D,2018-19,28,TOT,NHL,80,2,18,20,4,21,2,0,0,0,17,0,1,94,2.1,,1588,19:51,0,0,,105,82,,,,,,
305,Jakub,Jeřábek,D,2018-19,27,STL,NHL,1,0,0,0,-3,2,0,0,0,0,0,0,0,1,0.0,,8,7:52,0,0,,1,0,,,,,,
306,Marcus,Johansson,C,2018-19,28,TOT,NHL,58,13,17,30,-16,8,11,2,0,1,10,7,0,115,11.3,,924,15:55,16,34,32.0,24,28,,,,,,
307,Adam,Johnson,C,2018-19,24,PIT,NHL,6,0,2,2,2,0,0,0,0,0,2,0,0,3,0.0,,32,5:18,0,0,,3,11,,,,,,
308,Erik,Johnson,D,2018-19,30,COL,NHL,80,7,18,25,8,38,7,0,0,1,18,0,0,144,4.9,,1745,21:49,0,0,,143,124,,,,,,
309,Jack,Johnson,D,2018-19,32,PIT,NHL,82,1,12,13,-4,41,0,1,0,0,9,1,2,86,1.2,,1581,19:17,0,0,,147,233,,,,,,
310,Luke,Johnson,C,2018-19,24,CHI,NHL,15,0,1,1,-8,8,0,0,0,0,0,1,0,19,0.0,,162,10:49,51,55,48.1,9,31,,,,,,
311,Tyler,Johnson,C,2018-19,28,TBL,NHL,80,29,18,47,15,28,27,1,1,4,11,7,0,163,17.8,,1276,15:57,230,243,48.6,32,50,,,,,,
312,Andreas,Johnsson,LW,2018-19,24,TOR,NHL,73,20,23,43,14,32,17,3,0,3,20,3,0,130,15.4,,998,13:40,7,12,36.8,36,60,,,,,,
313,Ross,Johnston,LW,2018-19,24,NYI,NHL,17,1,3,4,3,23,1,0,0,0,3,0,0,12,8.3,,135,7:55,0,1,0.0,1,43,,,,,,
314,Henri,Jokiharju,D,2018-19,19,CHI,NHL,38,0,12,12,-7,16,0,0,0,0,11,1,0,62,0.0,,721,18:59,0,0,,37,48,,,,,,
315,Caleb,Jones,D,2018-19,21,EDM,NHL,17,1,5,6,-9,6,1,0,0,0,4,1,0,21,4.8,,337,19:48,0,0,,18,20,,,,,,
316,Max,Jones,LW,2018-19,20,ANA,NHL,30,2,3,5,-1,14,2,0,0,1,2,1,0,58,3.4,,395,13:10,1,2,33.3,5,30,,,,,,
