,Player First Name,Player Last Name,Position,Season,Age,Team,League,Games Played,Goals,Assists,Points,+/-,Penalties in Minutes,Even Strength Goals,Power Play Goals,Short Handed Goals,Game-Winning Goals,Even Strength Assists,Power Play Assists,Short-Handed Assists,Shots On Goals,Shooting Percentage,Total Shoot Assists,Time on Minutes,Average Time on Ice,Faceoff Wins,Faceoff Losses,Faceoff Percentage,Blocks,Hits,Takeaways,Giveaways,Awards,Injury Time,Total Time Out This Year,Injury Description
445,Roman,Josi,D,2021-22,31,NSH,NHL,80,23,73,96,13,46,12,11,0,2,47,26,0,281,8.2,,2044,25:33,0,0,,133,66,,,,0,0,
446,Tyson,Jost,C,2021-22,23,TOT,NHL,80,8,12,20,2,34,8,0,0,2,11,0,1,97,8.2,,1026,12:49,172,254,40.4,37,55,,,,0,0,
447,Olli,Juolevi,D,2021-22,23,TOT,NHL,18,0,0,0,-1,6,0,0,0,0,0,0,0,18,0.0,,230,12:45,0,0,,10,14,,,,0,0,
448,Noah,Juulsen,D,2021-22,24,VAN,NHL,8,0,2,2,-4,0,0,0,0,0,2,0,0,6,0.0,,117,14:41,0,0,,11,20,,,,0,0,
449,Nazem,Kadri,C,2021-22,31,COL,NHL,71,28,59,87,13,71,20,8,0,6,38,21,0,247,11.3,,1366,19:14,585,592,49.7,19,52,,,,0,0,
450,Kaapo,Kakko,RW,2021-22,20,NYR,NHL,43,7,11,18,9,10,6,1,0,2,10,1,0,62,11.3,,664,15:27,1,6,14.3,15,8,,,,0,0,
451,Arthur,Kaliyev,RW,2021-22,20,LAK,NHL,80,14,13,27,-3,37,8,6,0,2,10,3,0,194,7.2,,1012,12:39,0,0,,12,31,,,,0,0,
452,Wyatt,Kalynuk,D,2021-22,24,CHI,NHL,5,0,0,0,-3,2,0,0,0,0,0,0,0,1,0.0,,60,12:00,0,0,,0,9,,,,0,0,
453,David,Kämpf,C,2021-22,27,TOR,NHL,82,11,15,26,12,20,9,0,2,1,13,0,2,102,10.8,,1252,15:16,616,549,52.9,26,80,,,,0,0,
454,Evander,Kane,LW,2021-22,30,EDM,NHL,43,22,17,39,25,60,17,3,2,3,15,1,1,152,14.5,,836,19:27,9,11,45.0,11,135,,,,0,0,
455,Patrick,Kane,RW,2021-22,33,CHI,NHL,78,26,66,92,-19,18,17,9,0,2,44,22,0,287,9.1,,1702,21:49,4,4,50.0,26,11,,,,0,0,
456,Kasperi,Kapanen,RW,2021-22,25,PIT,NHL,79,11,21,32,2,16,11,0,0,2,16,5,0,129,8.5,,1148,14:32,5,7,41.7,19,110,,,,0,0,
457,Kirill,Kaprizov,LW,2021-22,24,MIN,NHL,81,47,61,108,27,34,33,14,0,5,44,17,0,289,16.3,,1548,19:06,5,4,55.6,29,73,,,,0,0,
458,Erik,Karlsson,D,2021-22,31,SJS,NHL,50,10,25,35,-14,14,10,0,0,2,15,10,0,117,8.5,,1174,23:28,0,0,,45,18,,,,0,0,
459,William,Karlsson,C,2021-22,29,VEG,NHL,67,12,23,35,3,10,9,1,2,0,21,2,0,135,8.9,,1225,18:17,508,475,51.7,42,42,,,,0,0,
460,Fredrik,Karlström,C,2021-22,24,DAL,NHL,3,0,1,1,2,0,0,0,0,0,1,0,0,1,0.0,,19,6:12,0,0,,0,0,,,,0,0,
461,Ondřej,Kaše,RW,2021-22,26,TOR,NHL,50,14,13,27,4,14,9,4,1,2,9,4,0,119,11.8,,699,13:59,2,9,18.2,32,29,,,,0,0,
462,Zack,Kassian,RW,2021-22,31,EDM,NHL,58,6,13,19,2,63,4,2,0,1,13,0,0,58,10.3,,684,11:47,3,4,42.9,6,154,,,,0,0,
463,Mark,Kastelic,C,2021-22,22,OTT,NHL,16,2,2,4,-1,14,2,0,0,1,2,0,0,11,18.2,,147,9:11,70,50,58.3,10,51,,,,0,0,
464,Boris,Katchouk,LW,2021-22,23,TOT,NHL,59,3,4,7,-7,39,3,0,0,1,4,0,0,58,5.2,,585,9:55,7,12,36.8,20,138,,,,0,0,
465,Martin,Kaut,RW,2021-22,22,COL,NHL,6,0,0,0,2,0,0,0,0,0,0,0,0,1,0.0,,53,8:49,0,0,,3,6,,,,0,0,
466,Joey,Keane,D,2021-22,22,CAR,NHL,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,14,13:38,0,0,,0,1,,,,0,0,
467,Duncan,Keith,D,2021-22,38,EDM,NHL,64,1,20,21,15,22,1,0,0,1,18,2,0,79,1.3,,1263,19:44,0,0,,114,22,,,,0,0,
468,Clayton,Keller,C,2021-22,23,ARI,NHL,67,28,35,63,3,28,22,5,1,2,28,6,1,177,15.8,,1349,20:08,29,39,42.6,31,17,,,,0,0,
469,Parker,Kelly,F,2021-22,22,OTT,NHL,41,7,5,12,-4,60,7,0,0,0,5,0,0,48,14.6,,434,10:35,0,2,0.0,30,131,,,,0,0,
470,Adrian,Kempe,LW,2021-22,25,LAK,NHL,78,35,19,54,-2,46,26,6,3,7,9,10,0,247,14.2,,1450,18:35,25,25,50.0,28,111,,,,0,0,
471,Michal,Kempný,D,2021-22,31,WSH,NHL,15,1,1,2,-3,16,1,0,0,0,1,0,0,10,10.0,,238,15:50,0,0,,19,22,,,,0,0,
472,Alexander,Kerfoot,C,2021-22,27,TOR,NHL,82,13,38,51,19,20,13,0,0,1,34,1,3,117,11.1,,1248,15:13,76,102,42.7,65,75,,,,0,0,
473,Tanner,Kero,RW,2021-22,29,DAL,NHL,23,0,3,3,-5,0,0,0,0,0,3,0,0,14,0.0,,220,9:34,9,5,64.3,9,12,,,,0,0,
474,Phil,Kessel,RW,2021-22,34,ARI,NHL,82,8,44,52,-24,40,6,2,0,0,32,12,0,175,4.6,,1368,16:41,4,8,33.3,21,6,,,,0,0,
475,Jujhar,Khaira,LW,2021-22,27,CHI,NHL,27,3,0,3,-4,13,3,0,0,0,0,0,0,32,9.4,,367,13:36,53,48,52.5,14,88,,,,0,0,
476,Matt,Kiersted,D,2021-22,23,FLA,NHL,10,1,1,2,-8,2,1,0,0,0,1,0,0,11,9.1,,140,14:03,0,0,,17,10,,,,0,0,
477,Alex,Killorn,C,2021-22,32,TBL,NHL,82,25,34,59,1,66,19,6,0,2,26,8,0,164,15.2,,1533,18:42,2,10,16.7,26,88,,,,0,0,
478,Bryce,Kindopp,F,2021-22,22,ANA,NHL,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,6,6:06,0,1,0.0,0,0,,,,0,0,
479,Joel,Kiviranta,F,2021-22,25,DAL,NHL,56,1,6,7,-6,10,1,0,0,0,6,0,0,59,1.7,,533,9:31,0,3,0.0,23,97,,,,0,0,
480,John,Klingberg,D,2021-22,29,DAL,NHL,74,6,41,47,-28,34,5,1,0,2,22,19,0,139,4.3,,1643,22:13,0,0,,77,57,,,,0,0,
481,Artemi,Kniazev,D,2021-22,21,SJS,NHL,1,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,,12,11:59,0,0,,0,1,,,,0,0,
482,Slater,Koekkoek,D,2021-22,27,EDM,NHL,19,0,4,4,2,16,0,0,0,0,4,0,0,11,0.0,,212,11:10,0,0,,18,21,,,,0,0,
483,Otto,Koivula,LW,2021-22,23,NYI,NHL,8,0,2,2,-2,0,0,0,0,0,2,0,0,8,0.0,,86,10:45,22,30,42.3,4,8,,,,0,0,
484,Keegan,Kolesar,RW,2021-22,24,VEG,NHL,77,7,17,24,-6,68,5,1,1,0,17,0,0,94,7.4,,974,12:39,76,112,40.4,46,246,,,,0,0,
485,Vladislav,Kolyachonok,D,2021-22,20,ARI,NHL,32,1,2,3,0,6,1,0,0,0,2,0,0,24,4.2,,507,15:51,0,0,,36,39,,,,0,0,
486,Leo,Komarov,C,2021-22,35,NYI,NHL,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,,11,10:50,1,0,100.0,0,3,,,,0,0,
487,Travis,Konecny,C,2021-22,24,PHI,NHL,79,16,36,52,-23,77,13,3,0,3,29,7,0,220,7.3,,1391,17:37,13,18,41.9,34,80,,,,0,0,
488,Anže,Kopitar,C,2021-22,34,LAK,NHL,81,19,48,67,-6,14,13,6,0,4,31,16,1,210,9.0,,1682,20:46,858,651,56.9,71,72,,,,0,0,
489,Kaedan,Korczak,D,2021-22,21,VEG,NHL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,17,16:37,0,0,,1,0,,,,0,0,
490,Klim,Kostin,C,2021-22,22,STL,NHL,40,4,5,9,-3,23,4,0,0,1,5,0,0,31,12.9,,361,9:01,2,2,50.0,9,90,,,,0,0,
491,Jesperi,Kotkaniemi,C,2021-22,21,CAR,NHL,66,12,17,29,3,37,12,0,0,3,13,4,0,81,14.8,,794,12:01,176,168,51.2,15,74,,,,0,0,
492,Johnathan,Kovacevic,D,2021-22,24,WPG,NHL,4,0,0,0,1,2,0,0,0,0,0,0,0,7,0.0,,43,10:49,0,0,,3,0,,,,0,0,
493,Peyton,Krebs,C,2021-22,21,TOT,NHL,57,7,15,22,-26,22,7,0,0,2,5,10,0,56,12.5,,831,14:35,61,112,35.3,8,25,,,,0,0,
494,Chris,Kreider,LW,2021-22,30,NYR,NHL,81,52,25,77,19,24,23,26,3,11,16,9,0,258,20.2,,1517,18:44,67,70,48.9,39,141,,,,0,0,
495,Torey,Krug,D,2021-22,30,STL,NHL,64,9,34,43,23,48,5,3,1,1,18,16,0,119,7.6,,1316,20:34,0,0,,70,53,,,,0,0,
496,Dominik,Kubalík,LW,2021-22,26,CHI,NHL,78,15,17,32,-16,16,12,3,0,0,11,6,0,161,9.3,,1133,14:31,8,12,40.0,28,93,,,,0,0,
497,Nikita,Kucherov,RW,2021-22,28,TBL,NHL,47,25,44,69,1,22,16,9,0,1,23,21,0,156,16.0,,939,19:59,1,0,100.0,7,32,,,,0,0,
498,Karson,Kuhlman,C,2021-22,26,TOT,NHL,44,3,7,10,-2,6,3,0,0,0,7,0,0,68,4.4,,524,11:54,0,2,0.0,20,71,,,,0,0,
499,Dean,Kukan,D,2021-22,28,CBJ,NHL,41,3,8,11,-2,16,3,0,0,0,8,0,0,41,7.3,,668,16:18,0,0,,39,43,,,,0,0,
500,Brett,Kulak,D,2021-22,28,TOT,NHL,74,5,16,21,-4,45,5,0,0,0,15,0,1,92,5.4,,1314,17:45,0,0,,63,103,,,,0,0,
501,Dmitry,Kulikov,D,2021-22,31,MIN,NHL,80,7,17,24,23,39,7,0,0,2,17,0,0,74,9.5,,1456,18:12,0,0,,103,100,,,,0,0,
502,Luke,Kunin,C,2021-22,24,NSH,NHL,82,13,9,22,-11,99,13,0,0,0,7,2,0,125,10.4,,1134,13:50,48,61,44.0,51,223,,,,0,0,
503,Janne,Kuokkanen,C,2021-22,23,NJD,NHL,57,6,11,17,-10,10,4,1,1,1,11,0,0,64,9.4,,769,13:29,2,14,12.5,22,33,,,,0,0,
504,Rasmus,Kupari,C,2021-22,21,LAK,NHL,57,5,8,13,-5,18,3,1,1,1,6,2,0,51,9.8,,673,11:48,129,174,42.6,17,68,,,,0,0,
505,Sean,Kuraly,C,2021-22,29,CBJ,NHL,77,14,16,30,2,61,14,0,0,0,14,1,1,121,11.6,,1221,15:52,628,642,49.4,51,240,,,,0,0,
506,Philipp,Kurashev,C,2021-22,22,CHI,NHL,67,6,15,21,-16,12,4,2,0,1,12,3,0,86,7.0,,861,12:51,51,70,42.1,30,31,,,,0,0,
507,Evgeny,Kuznetsov,C,2021-22,29,WSH,NHL,79,24,54,78,7,44,13,8,3,4,33,19,2,208,11.5,,1602,20:17,507,659,43.5,25,42,,,,0,0,
508,Oliver,Kylington,D,2021-22,24,CGY,NHL,73,9,22,31,34,14,8,1,0,2,20,2,0,138,6.5,,1326,18:10,0,0,,79,40,,,,0,0,
509,Jordan,Kyrou,C,2021-22,23,STL,NHL,74,27,48,75,10,20,22,5,0,4,33,14,1,188,14.4,,1227,16:35,6,9,40.0,23,6,,,,0,0,
510,Kevin,Labanc,RW,2021-22,26,SJS,NHL,21,3,3,6,-4,6,1,2,0,1,1,2,0,36,8.3,,279,13:17,0,1,0.0,9,28,,,,0,0,
511,Tanner,Laczynski,C,2021-22,24,PHI,NHL,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,9,9:27,2,3,40.0,1,3,,,,0,0,
512,Andrew,Ladd,LW,2021-22,36,ARI,NHL,51,7,5,12,-20,47,4,3,0,0,4,1,0,57,12.3,,720,14:07,7,3,70.0,33,68,,,,0,0,
513,Paul,Ladue,D,2021-22,29,NYI,NHL,1,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,,13,12:47,0,0,,1,2,,,,0,0,
514,Sam,Lafferty,C,2021-22,26,TOT,NHL,56,5,8,13,-16,37,5,0,0,1,8,0,0,80,6.3,,760,13:34,108,155,41.1,26,137,,,,0,0,
515,Alexis,Lafrenière,LW,2021-22,20,NYR,NHL,79,19,12,31,2,37,19,0,0,4,10,2,0,110,17.3,,1105,13:59,14,34,29.2,26,108,,,,0,0,
516,William,Lagesson,D,2021-22,25,TOT,NHL,33,0,5,5,3,13,0,0,0,0,5,0,0,33,0.0,,415,12:35,0,0,,20,40,,,,0,0,
517,Patrik,Laine,RW,2021-22,23,CBJ,NHL,56,26,30,56,-7,24,21,5,0,7,21,9,0,167,15.6,,1054,18:50,14,24,36.8,13,34,,,,0,0,
518,Maxime,Lajoie,D,2021-22,24,CAR,NHL,5,0,0,0,2,0,0,0,0,0,0,0,0,6,0.0,,63,12:32,0,0,,5,3,,,,0,0,
519,Juho,Lammikko,RW,2021-22,26,VAN,NHL,75,7,8,15,-6,14,7,0,0,2,8,0,0,67,10.4,,921,12:17,354,340,51.0,46,93,,,,0,0,
520,Gabriel,Landeskog,LW,2021-22,29,COL,NHL,51,30,29,59,27,78,23,7,0,5,21,8,0,150,20.0,,1036,20:19,241,198,54.9,34,94,,,,0,0,
521,Hendrix,Lapierre,C,2021-22,19,WSH,NHL,6,1,0,1,2,2,1,0,0,0,0,0,0,7,14.3,,58,9:35,6,17,26.1,2,1,,,,0,0,
522,Dylan,Larkin,C,2021-22,25,DET,NHL,71,31,38,69,-18,47,25,6,0,4,30,7,1,212,14.6,,1396,19:39,630,574,52.3,28,76,,,,0,0,
523,Adam,Larsson,D,2021-22,29,SEA,NHL,82,8,17,25,-23,55,8,0,0,3,16,1,0,119,6.7,,1827,22:17,0,0,,140,183,,,,0,0,
524,Jacob,Larsson,D,2021-22,24,ANA,NHL,6,0,1,1,-3,2,0,0,0,0,1,0,0,5,0.0,,92,15:16,0,0,,5,1,,,,0,0,
525,Johan,Larsson,LW,2021-22,29,TOT,NHL,43,7,14,21,-4,32,5,2,0,1,13,1,0,44,15.9,,684,15:55,195,227,46.2,25,70,,,,0,0,
526,Scott,Laughton,C,2021-22,27,PHI,NHL,67,11,19,30,-9,35,9,0,2,1,18,1,0,110,10.0,,1100,16:25,395,379,51.0,47,151,,,,0,0,
527,Jeremy,Lauzon,D,2021-22,24,TOT,NHL,66,2,5,7,-6,81,2,0,0,0,5,0,0,75,2.7,,1166,17:40,0,0,,63,224,,,,0,0,
528,Curtis,Lazar,C,2021-22,26,BOS,NHL,70,8,8,16,-2,16,8,0,0,0,7,0,1,95,8.4,,840,12:00,136,142,48.9,51,186,,,,0,0,
529,Brett,Leason,RW,2021-22,22,WSH,NHL,36,3,3,6,1,4,3,0,0,0,3,0,0,45,6.7,,322,8:57,3,5,37.5,14,16,,,,0,0,
530,Nick,Leddy,D,2021-22,30,TOT,NHL,75,3,21,24,-30,22,3,0,0,0,15,6,0,71,4.2,,1606,21:25,0,0,,67,37,,,,0,0,
531,Anders,Lee,LW,2021-22,31,NYI,NHL,76,28,18,46,-11,34,19,9,0,3,14,4,0,159,17.6,,1264,16:38,65,69,48.5,30,94,,,,0,0,
532,Artturi,Lehkonen,LW,2021-22,26,TOT,NHL,74,19,19,38,1,22,15,2,2,2,18,1,0,155,12.3,,1117,15:06,8,21,27.6,39,82,,,,0,0,
533,Josh,Leivo,LW,2021-22,28,CAR,NHL,7,1,2,3,1,2,1,0,0,0,2,0,0,10,10.0,,65,9:14,0,0,,1,4,,,,0,0,
534,Brendan,Lemieux,LW,2021-22,25,LAK,NHL,50,8,5,13,1,97,8,0,0,2,5,0,0,65,12.3,,537,10:45,11,13,45.8,17,122,,,,0,0,
535,John,Leonard,LW,2021-22,23,SJS,NHL,14,1,1,2,-5,0,1,0,0,0,0,1,0,25,4.0,,158,11:17,1,1,50.0,8,13,,,,0,0,
536,Jake,Leschyshyn,C,2021-22,22,VEG,NHL,41,2,4,6,-2,8,2,0,0,0,4,0,0,35,5.7,,463,11:18,122,143,46.0,23,45,,,,0,0,
537,Kris,Letang,D,2021-22,34,PIT,NHL,78,10,58,68,20,49,8,2,0,3,38,20,0,214,4.7,,2011,25:47,0,0,,122,171,,,,0,0,
538,Vinni,Lettieri,C,2021-22,26,ANA,NHL,31,5,5,10,-8,6,3,2,0,0,2,3,0,50,10.0,,388,12:31,12,11,52.2,17,40,,,,0,0,
539,Tyler,Lewington,D,2021-22,27,BOS,NHL,2,0,0,0,-1,7,0,0,0,0,0,0,0,2,0.0,,25,12:27,0,0,,2,1,,,,0,0,
540,Trevor,Lewis,C,2021-22,35,CGY,NHL,80,6,10,16,-1,12,5,0,1,1,9,1,0,108,5.6,,1027,12:50,77,105,42.3,40,176,,,,0,0,
541,Timothy,Liljegren,D,2021-22,22,TOR,NHL,61,5,18,23,15,14,4,1,0,0,17,1,0,79,6.3,,1000,16:24,0,0,,60,87,,,,0,0,
542,Kole,Lind,RW,2021-22,23,SEA,NHL,23,2,6,8,-1,12,2,0,0,0,6,0,0,31,6.5,,272,11:50,6,11,35.3,10,18,,,,0,0,
543,Oskar,Lindblom,LW,2021-22,25,PHI,NHL,79,12,14,26,-11,22,12,0,0,1,13,1,0,127,9.4,,1090,13:48,8,14,36.4,48,83,,,,0,0,
544,Petteri,Lindbohm,D,2021-22,28,FLA,NHL,9,0,1,1,0,5,0,0,0,0,1,0,0,9,0.0,,127,14:03,0,0,,8,25,,,,0,0,
545,Esa,Lindell,D,2021-22,27,DAL,NHL,76,4,21,25,4,12,3,0,1,0,16,3,2,136,2.9,,1675,22:03,0,1,0.0,148,111,,,,0,0,
546,Ryan,Lindgren,D,2021-22,23,NYR,NHL,78,4,11,15,18,48,4,0,0,1,11,0,0,73,5.5,,1568,20:06,0,0,,141,129,,,,0,0,
547,Elias,Lindholm,C,2021-22,27,CGY,NHL,82,42,40,82,61,22,31,10,1,9,30,9,1,235,17.9,,1635,19:57,842,750,52.9,52,66,,,,0,0,
548,Hampus,Lindholm,D,2021-22,28,TOT,NHL,71,5,22,27,10,46,4,1,0,1,17,4,1,142,3.5,,1598,22:30,0,0,,92,70,,,,0,0,
549,Gustav,Lindström,D,2021-22,23,DET,NHL,63,1,12,13,-12,22,1,0,0,0,12,0,0,41,2.4,,1015,16:07,0,0,,77,59,,,,0,0,
550,Blake,Lizotte,C,2021-22,24,LAK,NHL,70,10,14,24,15,28,9,0,1,2,12,0,2,91,11.0,,851,12:10,313,294,51.6,12,74,,,,0,0,
551,Jon,Lizotte,D,2021-22,27,MIN,NHL,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,15,14:43,0,0,,4,3,,,,0,0,
552,William,Lockwood,RW,2021-22,23,VAN,NHL,13,0,0,0,-3,9,0,0,0,0,0,0,0,13,0.0,,147,11:20,0,0,,9,49,,,,0,0,
553,Viktor,Lodin,C,2021-22,22,OTT,NHL,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,,10,10:25,0,0,,0,0,,,,0,0,
554,Ryan,Lomberg,LW,2021-22,27,FLA,NHL,55,9,9,18,4,92,9,0,0,1,8,0,1,91,9.9,,627,11:24,1,6,14.3,7,117,,,,0,0,
555,Steven,Lorentz,C,2021-22,25,CAR,NHL,67,8,5,13,0,8,8,0,0,1,5,0,0,80,10.0,,730,10:53,51,61,45.5,13,67,,,,0,0,
556,Adam,Lowry,LW,2021-22,28,WPG,NHL,79,13,8,21,1,59,10,0,3,0,4,2,2,115,11.3,,1223,15:29,564,500,53.0,43,231,,,,0,0,
557,Milan,Lucic,LW,2021-22,33,CGY,NHL,82,10,11,21,-9,84,8,2,0,0,10,1,0,95,10.5,,1005,12:15,19,15,55.9,22,209,,,,0,0,
558,Matt,Luff,RW,2021-22,24,NSH,NHL,23,3,3,6,3,4,3,0,0,1,3,0,0,26,11.5,,216,9:24,2,0,100.0,4,29,,,,0,0,
559,Anton,Lundell,C,2021-22,20,FLA,NHL,65,18,26,44,33,18,16,1,1,4,20,3,3,125,14.4,,1023,15:44,334,414,44.7,56,26,,,,0,0,
560,Isac,Lundeström,C,2021-22,22,ANA,NHL,80,16,13,29,-3,8,12,0,4,3,13,0,0,83,19.3,,1239,15:29,391,488,44.5,55,38,,,,0,0,
561,Nils,Lundkvist,D,2021-22,21,NYR,NHL,25,1,3,4,4,0,0,1,0,0,2,1,0,32,3.1,,348,13:56,0,0,,15,15,,,,0,0,
562,Eetu,Luostarinen,C,2021-22,23,FLA,NHL,78,9,17,26,1,12,7,0,2,4,15,1,1,84,10.7,,1048,13:26,321,481,40.0,46,103,,,,0,0,
563,Ilya,Lyubushkin,D,2021-22,27,TOT,NHL,77,2,13,15,-2,51,2,0,0,0,12,0,1,54,3.7,,1344,17:27,0,0,,92,187,,,,0,0,
564,Olli,Määttä,D,2021-22,27,LAK,NHL,66,1,7,8,17,10,1,0,0,0,7,0,0,61,1.6,,1207,18:17,0,0,,94,67,,,,0,0,
565,Matias,Maccelli,LW,2021-22,21,ARI,NHL,23,1,5,6,-10,4,1,0,0,0,4,1,0,21,4.8,,327,14:12,2,0,100.0,8,12,,,,0,0,
566,Kurtis,MacDermid,D,2021-22,27,COL,NHL,58,2,3,5,1,89,2,0,0,0,3,0,0,46,4.3,,429,7:24,0,0,,22,105,,,,0,0,
567,Jacob,MacDonald,D,2021-22,28,COL,NHL,8,0,0,0,-1,2,0,0,0,0,0,0,0,17,0.0,,81,10:06,0,0,,3,9,,,,0,0,
568,Mackenzie,MacEachern,LW,2021-22,27,STL,NHL,14,0,2,2,-1,4,0,0,0,0,2,0,0,14,0.0,,112,7:58,0,0,,1,19,,,,0,0,
569,Zack,MacEwen,C,2021-22,25,PHI,NHL,75,3,6,9,-15,110,3,0,0,1,6,0,0,82,3.7,,725,9:40,16,19,45.7,32,159,,,,0,0,
570,Ryan,MacInnis,C,2021-22,25,BUF,NHL,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,10,10:00,0,0,,0,0,,,,0,0,
571,Connor,Mackey,D,2021-22,25,CGY,NHL,3,0,1,1,-1,2,0,0,0,0,1,0,0,4,0.0,,41,13:35,0,0,,1,4,,,,0,0,
572,Nathan,MacKinnon,C,2021-22,26,COL,NHL,65,32,56,88,22,42,25,7,0,5,36,20,0,299,10.7,,1369,21:04,383,461,45.4,39,68,,,,0,0,
573,Josh,Mahura,D,2021-22,23,ANA,NHL,38,3,4,7,-14,12,3,0,0,0,4,0,0,36,8.3,,534,14:04,0,0,,51,63,,,,0,0,
574,Cale,Makar,D,2021-22,23,COL,NHL,77,28,58,86,48,26,19,9,0,6,33,25,0,240,11.7,,1976,25:40,0,0,,110,95,,,,0,0,
575,Beck,Malenstyn,LW,2021-22,23,WSH,NHL,12,1,0,1,2,9,1,0,0,0,0,0,0,10,10.0,,109,9:03,1,6,14.3,7,34,,,,0,0,
576,Evgeni,Malkin,C,2021-22,35,PIT,NHL,41,20,22,42,-10,24,11,9,0,5,11,11,0,129,15.5,,752,18:20,164,212,43.6,18,21,,,,0,0,
577,Brad,Malone,C,2021-22,32,EDM,NHL,8,1,1,2,-2,2,1,0,0,0,1,0,0,7,14.3,,66,8:17,13,14,48.1,1,22,,,,0,0,
578,Jeff,Malott,F,2021-22,25,WPG,NHL,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,,4,4:06,0,0,,0,3,,,,0,0,
579,Mikhail,Maltsev,LW,2021-22,23,COL,NHL,18,0,0,0,-5,2,0,0,0,0,0,0,0,23,0.0,,145,8:04,44,32,57.9,2,31,,,,0,0,
580,Maxim,Mamin,C,2021-22,27,FLA,NHL,40,7,7,14,8,13,7,0,0,0,7,0,0,49,14.3,,476,11:54,0,2,0.0,17,59,,,,0,0,
581,Andrew,Mangiapane,LW,2021-22,25,CGY,NHL,82,35,20,55,20,38,25,8,2,8,16,3,1,185,18.9,,1290,15:44,21,34,38.2,32,73,,,,0,0,
582,Josh,Manson,D,2021-22,30,TOT,NHL,67,6,10,16,-11,65,6,0,0,0,10,0,0,92,6.5,,1272,18:59,0,0,,70,179,,,,0,0,
583,Anthony,Mantha,RW,2021-22,27,WSH,NHL,37,9,14,23,4,14,9,0,0,0,12,2,0,82,11.0,,561,15:10,3,1,75.0,18,46,,,,0,0,
584,Brad,Marchand,LW,2021-22,33,BOS,NHL,70,32,48,80,16,97,23,7,2,6,28,20,0,242,13.2,,1347,19:15,14,27,34.1,20,78,,,,0,0,
585,Jonathan,Marchessault,C,2021-22,31,VEG,NHL,76,30,36,66,3,36,25,5,0,4,21,15,0,251,12.0,,1335,17:34,43,57,43.0,17,61,,,,0,0,
586,Mason,Marchment,F,2021-22,26,FLA,NHL,54,18,29,47,29,53,17,1,0,2,28,1,0,121,14.9,,762,14:07,11,29,27.5,9,114,,,,0,0,
587,John,Marino,D,2021-22,24,PIT,NHL,81,1,24,25,1,23,1,0,0,0,20,2,2,90,1.1,,1672,20:38,0,0,,88,73,,,,0,0,
588,Mitch,Marner,RW,2021-22,24,TOR,NHL,72,35,62,97,23,16,26,6,3,5,42,19,1,224,15.6,,1504,20:53,10,8,55.6,31,75,,,,0,0,
589,Cooper,Marody,C,2021-22,25,EDM,NHL,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,,6,6:04,0,0,,0,0,,,,0,0,
590,Pat,Maroon,LW,2021-22,33,TBL,NHL,81,11,16,27,20,134,8,3,0,0,13,3,0,102,10.8,,1004,12:24,15,15,50.0,11,160,,,,0,0,
591,Matt,Martin,LW,2021-22,32,NYI,NHL,71,3,4,7,-2,70,3,0,0,0,4,0,0,66,4.5,,812,11:26,8,11,42.1,26,235,,,,0,0,
592,Alec,Martinez,D,2021-22,34,VEG,NHL,26,3,5,8,6,4,3,0,0,0,5,0,0,32,9.4,,508,19:32,0,0,,68,26,,,,0,0,
593,Jordan,Martinook,LW,2021-22,29,CAR,NHL,59,6,9,15,1,22,6,0,0,2,9,0,0,77,7.8,,661,11:12,23,28,45.1,11,83,,,,0,0,
594,Mike,Matheson,D,2021-22,27,PIT,NHL,74,11,20,31,12,33,11,0,0,5,18,2,0,140,7.9,,1391,18:48,0,0,,81,97,,,,0,0,
595,Stefan,Matteau,LW,2021-22,27,COL,NHL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3:39,0,0,,0,0,,,,0,0,
596,Auston,Matthews,C,2021-22,24,TOR,NHL,73,60,46,106,20,18,44,16,0,10,33,13,0,348,17.2,,1504,20:37,691,538,56.2,62,67,,,,0,0,
597,Scott,Mayfield,D,2021-22,29,NYI,NHL,61,3,15,18,-5,55,3,0,0,2,14,0,1,80,3.8,,1206,19:46,0,0,,109,77,,,,0,0,
598,Gerald,Mayhew,F,2021-22,29,TOT,NHL,40,11,1,12,-6,18,10,1,0,0,1,0,0,53,20.8,,527,13:11,3,7,30.0,26,58,,,,0,0,
599,Dysin,Mayo,D,2021-22,25,ARI,NHL,67,4,8,12,-22,27,4,0,0,0,8,0,0,76,5.3,,1401,20:55,0,0,,133,129,,,,0,0,
600,Charlie,McAvoy,D,2021-22,24,BOS,NHL,78,10,46,56,31,66,5,4,1,5,29,17,0,166,6.0,,1922,24:38,0,0,,130,155,,,,0,0,
